"STATE","HUC12"
"Missouri","102901040205"
"Kansas","102901040206"
"Missouri","102901040206"
"Kansas","102901040207"
"Missouri","102901040207"
"Kansas","102901040208"
"Missouri","102901040208"
"Kansas","102901040209"
"Missouri","102901040209"
"Kansas","102901040210"
"Missouri","102901040210"
"Missouri","102901040211"
"Kansas","102901040301"
"Kansas","102901040302"
"Missouri","102901040302"
"Kansas","102901040303"
"Missouri","102901040303"
"Missouri","102901040304"
"Missouri","102901040401"
"Missouri","102901040402"
"Missouri","102901040403"
"Missouri","102901040404"
"Missouri","102901040405"
"Missouri","102901040406"
"Missouri","102901040501"
"Missouri","102901040502"
"Missouri","102901040503"
"Missouri","102901050101"
"Missouri","102901050102"
"Missouri","102901050103"
"Missouri","102901050104"
"Missouri","102901050105"
"Missouri","102901050106"
"Missouri","102901050107"
"Missouri","102901050108"
"Missouri","102901050201"
"Missouri","102901050202"
"Missouri","102901050203"
"Missouri","102901050204"
"Missouri","102901050205"
"Missouri","102901050206"
"Missouri","102901050301"
"Missouri","102901050302"
"Missouri","102901050303"
"Missouri","102901050304"
"Missouri","102901050401"
"Missouri","102901050402"
"Missouri","102901050403"
"Missouri","102901050404"
"Missouri","102901050405"
"Missouri","102901050406"
"Missouri","102901050407"
"Missouri","102901050501"
"Missouri","102901050502"
"Missouri","102901050503"
"Missouri","102901050504"
"Missouri","102901050505"
"Missouri","102901050506"
"Missouri","102901050507"
"Missouri","102901060101"
"Missouri","102901060102"
"Missouri","102901060103"
"Missouri","102901060104"
"Missouri","102901060105"
"Missouri","102901060106"
"Missouri","102901060107"
"Missouri","102901060201"
"Missouri","102901060202"
"Missouri","102901060203"
"Missouri","102901060204"
"Missouri","102901060205"
"Missouri","102901060206"
"Missouri","102901060207"
"Missouri","102901060301"
"Missouri","102901060302"
"Missouri","102901060401"
"Missouri","102901060402"
"Missouri","102901060403"
"Missouri","102901060404"
"Missouri","102901060405"
"Missouri","102901060406"
"Missouri","102901060501"
"Missouri","102901060502"
"Missouri","102901060503"
"Missouri","102901060601"
"Missouri","102901060602"
"Missouri","102901060603"
"Missouri","102901060604"
"Missouri","102901060701"
"Missouri","102901060702"
"Missouri","102901060703"
"Missouri","102901060801"
"Missouri","102901060802"
"Missouri","102901060803"
"Missouri","102901060804"
"Missouri","102901060901"
"Missouri","102901060902"
"Missouri","102901060903"
"Missouri","102901060904"
"Missouri","102901060905"
"Missouri","102901061001"
"Missouri","102901061002"
"Missouri","102901061003"
"Missouri","102901061004"
"Missouri","102901061005"
"Missouri","102901061006"
"Missouri","102901061007"
"Missouri","102901070101"
"Missouri","102901070102"
"Missouri","102901070103"
"Missouri","102901070104"
"Missouri","102901070201"
"Missouri","102901070202"
"Missouri","102901070203"
"Missouri","102901070204"
"Missouri","102901070205"
"Missouri","102901070301"
"Missouri","102901070302"
"Missouri","102901070303"
"Missouri","102901070304"
"Missouri","102901070305"
"Missouri","102901070306"
"Missouri","102901070307"
"Missouri","102901070401"
"Missouri","102901070402"
"Missouri","102901070403"
"Missouri","102901070404"
"Missouri","102901080101"
"Kansas","102901080102"
"Missouri","102901080102"
"Kansas","102901080103"
"Missouri","102901080103"
"Kansas","102901080104"
"Missouri","102901080104"
"Missouri","102901080105"
"Missouri","102901080201"
"Missouri","102901080202"
"Missouri","102901080203"
"Missouri","102901080204"
"Missouri","102901080205"
"Missouri","102901080301"
"Missouri","102901080302"
"Missouri","102901080303"
"Missouri","102901080304"
"Missouri","102901080305"
"Missouri","102901080306"
"Missouri","102901080307"
"Missouri","102901080308"
"Missouri","102901080309"
"Missouri","102901080401"
"Missouri","102901080402"
"Missouri","102901080403"
"Missouri","102901080404"
"Missouri","102901080405"
"Missouri","102901080501"
"Missouri","102901080502"
"Missouri","102901080503"
"Missouri","102901080504"
"Missouri","102901080505"
"Missouri","102901080506"
"Missouri","102901080601"
"Missouri","102901080602"
"Missouri","102901080603"
"Missouri","102901080604"
"Missouri","102901080605"
"Missouri","102901080606"
"Missouri","102901080701"
"Missouri","102901080702"
"Missouri","102901080703"
"Missouri","102901080801"
"Missouri","102901080802"
"Missouri","102901080803"
"Missouri","102901080804"
"Missouri","102901080805"
"Missouri","102901080806"
"Missouri","102901080807"
"Missouri","102901080901"
"Missouri","102901080902"
"Missouri","102901080903"
"Missouri","102901090101"
"Missouri","102901090102"
"Missouri","102901090103"
"Missouri","102901090104"
"Missouri","102901090105"
"Missouri","102901090106"
"Missouri","102901090107"
"Missouri","102901090108"
"Missouri","102901090109"
"Missouri","102901090110"
"Missouri","102901090201"
"Missouri","102901090202"
"Missouri","102901090203"
"Missouri","102901090204"
"Missouri","102901090205"
"Missouri","102901090206"
"Missouri","102901090207"
"Missouri","102901090301"
"Missouri","102901090302"
"Missouri","102901090303"
"Missouri","102901090304"
"Missouri","102901090305"
"Missouri","102901090306"
"Missouri","102901090307"
"Missouri","102901090308"
"Missouri","102901090309"
"Missouri","102901090310"
"Missouri","102901090311"
"Missouri","102901090312"
"Missouri","102901090401"
"Missouri","102901090402"
"Missouri","102901090403"
"Missouri","102901090404"
"Missouri","102901090405"
"Missouri","102901090406"
"Missouri","102901090407"
"Missouri","102901100101"
"Missouri","102901100102"
"Missouri","102901100103"
"Missouri","102901100104"
"Missouri","102901100105"
"Missouri","102901100106"
"Missouri","102901100107"
"Missouri","102901100108"
"Missouri","102901100109"
"Missouri","102901100110"
"Missouri","102901100201"
"Missouri","102901100202"
"Missouri","102901100203"
"Missouri","102901100204"
"Missouri","102901100205"
"Missouri","102901100206"
"Missouri","102901100207"
"Missouri","102901100208"
"Missouri","102901100209"
"Missouri","102901100301"
"Missouri","102901100302"
"Missouri","102901100303"
"Missouri","102901100304"
"Missouri","102901100305"
"Missouri","102901100306"
"Missouri","102901100307"
"Missouri","102901100308"
"Missouri","102901100401"
"Missouri","102901100402"
"Missouri","102901100403"
"Missouri","102901110101"
"Missouri","102901110102"
"Missouri","102901110103"
"Missouri","102901110104"
"Missouri","102901110105"
"Missouri","102901110106"
"Missouri","102901110107"
"Missouri","102901110108"
"Missouri","102901110201"
"Missouri","102901110202"
"Missouri","102901110203"
"Missouri","102901110204"
"Missouri","102901110205"
"Missouri","102901110206"
"Missouri","102901110207"
"Missouri","102901110301"
"Missouri","102901110302"
"Missouri","102901110303"
"Missouri","102901110304"
"Missouri","102901110305"
"Missouri","102901110306"
"Missouri","102901110307"
"Missouri","102901110401"
"Missouri","102901110402"
"Missouri","102901110403"
"Missouri","102901110404"
"Missouri","102901110405"
"Missouri","102901110406"
"Missouri","102901110407"
"Missouri","102902010101"
"Missouri","102902010102"
"Missouri","102902010103"
"Missouri","102902010104"
"Missouri","102902010105"
"Missouri","102902010106"
"Missouri","102902010107"
"Missouri","102902010108"
"Missouri","102902010109"
"Missouri","102902010201"
"Missouri","102902010202"
"Missouri","102902010203"
"Missouri","102902010204"
"Missouri","102902010205"
"Missouri","102902010301"
"Missouri","102902010302"
"Missouri","102902010303"
"Missouri","102902010304"
"Missouri","102902010305"
"Missouri","102902010306"
"Missouri","102902010307"
"Missouri","102902010401"
"Missouri","102902010402"
"Missouri","102902010403"
"Missouri","102902010404"
"Missouri","102902010405"
"Missouri","102902010406"
"Missouri","102902010407"
"Missouri","102902010408"
"Missouri","102902010501"
"Missouri","102902010502"
"Missouri","102902010503"
"Missouri","102902010504"
"Missouri","102902010505"
"Missouri","102902010506"
"Missouri","102902010507"
"Missouri","102902010601"
"Missouri","102902010602"
"Missouri","102902010603"
"Missouri","102902010701"
"Missouri","102902010702"
"Missouri","102902020101"
"Missouri","102902020102"
"Missouri","102902020103"
"Missouri","102902020104"
"Missouri","102902020105"
"Missouri","102902020106"
"Missouri","102902020107"
"Missouri","102902020108"
"Missouri","102902020109"
"Missouri","102902020201"
"Missouri","102902020202"
"Missouri","102902020203"
"Missouri","102902020204"
"Missouri","102902020205"
"Missouri","102902020301"
"Missouri","102902020302"
"Missouri","102902020303"
"Missouri","102902020401"
"Missouri","102902020402"
"Missouri","102902020403"
"Missouri","102902020404"
"Missouri","102902030101"
"Missouri","102902030102"
"Missouri","102902030103"
"Missouri","102902030104"
"Missouri","102902030105"
"Missouri","102902030106"
"Missouri","102902030107"
"Missouri","102902030108"
"Missouri","102902030201"
"Missouri","102902030202"
"Missouri","102902030203"
"Missouri","102902030204"
"Missouri","102902030205"
"Missouri","102902030206"
"Missouri","102902030207"
"Missouri","102902030208"
"Missouri","102902030209"
"Missouri","102902030301"
"Missouri","102902030302"
"Missouri","102902030303"
"Missouri","102902030304"
"Missouri","102902030305"
"Missouri","102902030306"
"Missouri","102902030307"
"Missouri","102902030308"
"Missouri","102902030309"
"Missouri","102902030310"
"Missouri","102902030311"
"Kansas","103001010101"
"Kansas","103001010102"
"Kansas","103001010103"
"Missouri","103001010103"
"Kansas","103001010104"
"Missouri","103001010104"
"Kansas","103001010105"
"Missouri","103001010105"
"Missouri","103001010106"
"Missouri","103001010201"
"Missouri","103001010202"
"Missouri","103001010203"
"Missouri","103001010204"
"Missouri","103001010205"
"Missouri","103001010206"
"Missouri","103001010207"
"Missouri","103001010208"
"Kansas","103001010301"
"Missouri","103001010301"
"Missouri","103001010302"
"Missouri","103001010303"
"Missouri","103001010304"
"Missouri","103001010305"
"Missouri","103001010306"
"Missouri","103001010307"
"Missouri","103001010401"
"Missouri","103001010402"
"Missouri","103001010403"
"Missouri","103001010404"
"Missouri","103001010405"
"Missouri","103001010406"
"Missouri","103001010407"
"Missouri","103001010408"
"Missouri","103001010501"
"Missouri","103001010502"
"Missouri","103001010503"
"Missouri","103001010504"
"Missouri","103001010505"
"Missouri","103001010506"
"Missouri","103001010601"
"Missouri","103001010602"
"Missouri","103001010603"
"Missouri","103001010604"
"Missouri","103001010701"
"Missouri","103001010702"
"Missouri","103001010703"
"Missouri","103001010704"
"Missouri","103001010705"
"Missouri","103001010706"
"Missouri","103001010707"
"Missouri","103001010708"
"Missouri","103001010709"
"Missouri","103001010710"
"Missouri","103001010801"
"Missouri","103001010802"
"Missouri","103001010901"
"Missouri","103001010902"
"Missouri","103001010903"
"Missouri","103001011001"
"Missouri","103001011002"
"Missouri","103001011003"
"Missouri","103001011004"
"Missouri","103001011005"
"Missouri","103001011006"
"Missouri","103001011007"
"Missouri","103001011008"
"Missouri","103001011009"
"Missouri","103001011010"
"Missouri","103001011101"
"Missouri","103001011102"
"Missouri","103001011103"
"Missouri","103001011104"
"Missouri","103001011105"
"Missouri","103001011106"
"Missouri","103001011201"
"Missouri","103001011202"
"Missouri","103001011203"
"Missouri","103001011204"
"Missouri","103001011205"
"Missouri","103001020101"
"Missouri","103001020102"
"Missouri","103001020103"
"Missouri","103001020104"
"Missouri","103001020105"
"Missouri","103001020106"
"Missouri","103001020201"
"Missouri","103001020202"
"Missouri","103001020203"
"Missouri","103001020204"
"Missouri","103001020205"
"Missouri","103001020301"
"Missouri","103001020302"
"Missouri","103001020303"
"Missouri","103001020304"
"Missouri","103001020305"
"Missouri","103001020401"
"Missouri","103001020402"
"Missouri","103001020403"
"Missouri","103001020404"
"Missouri","103001020405"
"Missouri","103001020406"
"Missouri","103001020501"
"Missouri","103001020502"
"Missouri","103001020503"
"Missouri","103001020601"
"Missouri","103001020602"
"Missouri","103001020603"
"Missouri","103001020701"
"Missouri","103001020702"
"Missouri","103001020703"
"Missouri","103001020704"
"Missouri","103001020705"
"Missouri","103001020706"
"Missouri","103001020707"
"Missouri","103001020708"
"Missouri","103001020709"
"Missouri","103001020801"
"Missouri","103001020802"
"Missouri","103001020803"
"Missouri","103001020804"
"Missouri","103001020805"
"Missouri","103001020806"
"Missouri","103001020901"
"Missouri","103001020902"
"Missouri","103001020903"
"Missouri","103001020904"
"Missouri","103001020905"
"Missouri","103001021001"
"Missouri","103001021002"
"Missouri","103001021003"
"Missouri","103001021004"
"Missouri","103001021005"
"Missouri","103001021101"
"Missouri","103001021102"
"Missouri","103001021103"
"Missouri","103001021104"
"Missouri","103001021105"
"Missouri","103001021106"
"Missouri","103001021107"
"Missouri","103001021108"
"Missouri","103001021109"
"Missouri","103001021201"
"Missouri","103001021202"
"Missouri","103001021203"
"Missouri","103001021204"
"Missouri","103001021205"
"Missouri","103001021206"
"Missouri","103001021207"
"Missouri","103001021301"
"Missouri","103001021302"
"Missouri","103001021303"
"Missouri","103001021304"
"Missouri","103001021305"
"Missouri","103001021306"
"Missouri","103001021401"
"Missouri","103001021402"
"Missouri","103001021403"
"Missouri","103001021404"
"Missouri","103001021501"
"Missouri","103001021502"
"Missouri","103001021503"
"Missouri","103001021504"
"Missouri","103001021505"
"Missouri","103001021506"
"Missouri","103001021507"
"Missouri","103001021508"
"Missouri","103001021509"
"Missouri","103001021510"
"Missouri","103001021601"
"Missouri","103001021602"
"Missouri","103001021603"
"Missouri","103001021604"
"Missouri","103001021605"
"Missouri","103001021606"
"Missouri","103001021607"
"Missouri","103001021608"
"Missouri","103001021609"
"Missouri","103001030101"
"Missouri","103001030102"
"Missouri","103001030103"
"Missouri","103001030104"
"Missouri","103001030105"
"Missouri","103001030201"
"Missouri","103001030202"
"Missouri","103001030203"
"Missouri","103001030204"
"Missouri","103001030205"
"Missouri","103001030301"
"Missouri","103001030302"
"Missouri","103001030303"
"Missouri","103001030304"
"Missouri","103001030305"
"Missouri","103001030306"
"Missouri","103001030401"
"Missouri","103001030402"
"Missouri","103001030403"
"Missouri","103001030404"
"Missouri","103001030405"
"Missouri","103001030406"
"Missouri","103001030407"
"Missouri","103001030408"
"Missouri","103001030501"
"Missouri","103001030502"
"Missouri","103001030503"
"Missouri","103001030504"
"Missouri","103001030601"
"Missouri","103001030602"
"Missouri","103001030701"
"Missouri","103001030702"
"Missouri","103001030703"
"Missouri","103001040101"
"Missouri","103001040102"
"Missouri","103001040103"
"Missouri","103001040104"
"Missouri","103001040105"
"Missouri","103001040106"
"Missouri","103001040107"
"Missouri","103001040108"
"Missouri","103001040109"
"Missouri","103001040201"
"Missouri","103001040202"
"Missouri","103001040203"
"Missouri","103001040204"
"Missouri","103001040205"
"Missouri","103001040301"
"Missouri","103001040302"
"Missouri","103001040303"
"Missouri","103001040304"
"Missouri","103001040305"
"Missouri","103001040306"
"Missouri","103001040307"
"Missouri","103001040401"
"Missouri","103001040402"
"Missouri","103001040403"
"Missouri","103001040404"
"Missouri","103001040405"
"Missouri","103001040406"
"Missouri","103001040407"
"Missouri","103001040408"
"Missouri","103001040409"
"Missouri","103001040410"
"Missouri","103001040411"
"Missouri","103001040501"
"Missouri","103001040502"
"Missouri","103001040503"
"Missouri","103001040504"
"Missouri","103001040505"
"Missouri","103001040506"
"Missouri","103001040507"
"Missouri","103001040508"
"Missouri","103002000101"
"Missouri","103002000102"
"Missouri","103002000103"
"Missouri","103002000201"
"Missouri","103002000202"
"Missouri","103002000203"
"Missouri","103002000204"
"Missouri","103002000205"
"Missouri","103002000206"
"Missouri","103002000207"
"Missouri","103002000208"
"Missouri","103002000301"
"Missouri","103002000302"
"Missouri","103002000303"
"Missouri","103002000304"
"Missouri","103002000401"
"Missouri","103002000402"
"Missouri","103002000403"
"Missouri","103002000404"
"Missouri","103002000405"
"Missouri","103002000406"
"Missouri","103002000407"
"Missouri","103002000408"
"Missouri","103002000409"
"Missouri","103002000501"
"Missouri","103002000502"
"Missouri","103002000503"
"Missouri","103002000504"
